	Cases	Singular	Dual	Plural
0	Nominative	ασκληπιος	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ασκληπιε	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ασκληπιω	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ασκληπιον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	ασκληπιε	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
