	Cases	Singular	Dual	Plural
0	Nominative	αινιγμ	ERROR: Nothing found with those parameters	αινιγματ
1	Genitive	αινιγμ	ERROR: Nothing found with those parameters	αινιγματ
2	Dative	αινιγματ	ERROR: Nothing found with those parameters	αινιγμασιν
3	Accusative	αινιγμ	ERROR: Nothing found with those parameters	αινιγματ
4	Vocative	αινιγμ	ERROR: Nothing found with those parameters	αινιγματ
