	Cases	Singular	Dual	Plural
0	Nominative	διαδημ	ERROR: Nothing found with those parameters	διαδηματα
1	Genitive	διαδημ	ERROR: Nothing found with those parameters	διαδηματα
2	Dative	διαδηματι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	διαδημ	ERROR: Nothing found with those parameters	διαδηματα
4	Vocative	διαδημ	ERROR: Nothing found with those parameters	διαδηματα
