	Cases	Singular	Dual	Plural
0	Nominative	αρχισυναγωγος	ERROR: Nothing found with those parameters	αρχισυναγωγοι
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	αρχισυναγωγοι
2	Dative	αρχισυναγωγω	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	αρχισυναγωγον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	αρχισυναγωγοι
