	Cases	Singular	Dual	Plural
0	Nominative	απονιπτρον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	απονιπτρον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	απονιπτρον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	απονιπτρον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
