	Cases	Singular	Dual	Plural
0	Nominative	δοκῐμη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	δοκῐμη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	δοκιμη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	δοκιμην	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	δοκῐμη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
