	Cases	Singular	Dual	Plural
0	Nominative	ασκωμ	ERROR: Nothing found with those parameters	ασκωματα
1	Genitive	ασκωμ	ERROR: Nothing found with those parameters	ασκωματα
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ασκωμ	ERROR: Nothing found with those parameters	ασκωματα
4	Vocative	ασκωμ	ERROR: Nothing found with those parameters	ασκωματα
