	Cases	Singular	Dual	Plural
0	Nominative	ελᾰφηβολια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ελᾰφηβολια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ελαφηβολιαις
3	Accusative	ελαφηβολιην	ERROR: Nothing found with those parameters	ελαφαβολιας
4	Vocative	ελᾰφηβολια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
