	Cases	Singular	Dual	Plural
0	Nominative	ᾰριγνως	ERROR: Nothing found with those parameters	αριγνωτ
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	αριγνωτ
2	Dative	αριγνωτ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	αριγνωτ	ERROR: Nothing found with those parameters	αριγνωτ
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	αριγνωτ
