	Cases	Singular	Dual	Plural
0	Nominative	δενδριτης	ERROR: Nothing found with those parameters	δενδριται
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	δενδριται
2	Dative	δενδριται	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	δενδριται
