	Cases	Singular	Dual	Plural
0	Nominative	αντιπερᾱ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	αντιπερᾱ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	αντιπερην	ERROR: Nothing found with those parameters	αντιπερᾱς
4	Vocative	αντιπερᾱ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
