	Cases	Singular	Dual	Plural
0	Nominative	βουπληξ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	βουπληξ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	βουπληγι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	βουπληξ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
