	Cases	Singular	Dual	Plural
0	Nominative	εμπολημα	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	εμπολημα	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	εμπολημασιν
3	Accusative	εμπολημα	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	εμπολημα	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
