	Cases	Singular	Dual	Plural
0	Nominative	δωτω	ERROR: Nothing found with those parameters	δωτους
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	δωτους
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	δωτω	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	δωτους
