	Cases	Singular	Dual	Plural
0	Nominative	διατειχισμ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	διατειχισμ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	διατειχισματι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	διατειχισμ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	διατειχισμ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
