	Cases	Singular	Dual	Plural
0	Nominative	δυτα	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	δυτη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	δυτη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
