	Cases	Singular	Dual	Plural
0	Nominative	ελκεχιτων	ERROR: Nothing found with those parameters	ελκεχιτωνες
1	Genitive	ελκεχιτων	ERROR: Nothing found with those parameters	ελκεχιτωνες
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ελκεχιτωνας
4	Vocative	ελκεχιτων	ERROR: Nothing found with those parameters	ελκεχιτωνες
