	Cases	Singular	Dual	Plural
0	Nominative	αι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	αι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	αι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	αιαν	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	αι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
