	Cases	Singular	Dual	Plural
0	Nominative	ευρῠμεδων	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ευρυμεδοντι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ευρυμεδοντα	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
