	Cases	Singular	Dual	Plural
0	Nominative	θρᾰσυτης	ERROR: Nothing found with those parameters	θρασυτητες
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	θρασυτητες
2	Dative	θρασυτητι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	θρασυτητα	ERROR: Nothing found with those parameters	θρασυτητας
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	θρασυτητες
