	Cases	Singular	Dual	Plural
0	Nominative	βασμις	ERROR: Nothing found with those parameters	βαθμιδες
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	βαθμιδες
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	βαθμισι
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	βασμιδας
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	βαθμιδες
