	Cases	Singular	Dual	Plural
0	Nominative	ζωστηρ	ERROR: Nothing found with those parameters	ζωστηρες
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ζωστηρες
2	Dative	ζωστηρι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ζωστηρα	ERROR: Nothing found with those parameters	ζωστηρας
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ζωστηρες
