	Cases	Singular	Dual	Plural
0	Nominative	βαμμα	ERROR: Nothing found with those parameters	βαμματα
1	Genitive	βαμμα	ERROR: Nothing found with those parameters	βαμματα
2	Dative	βαμματι	ERROR: Nothing found with those parameters	βαμμασι
3	Accusative	βαμμα	ERROR: Nothing found with those parameters	βαμματα
4	Vocative	βαμμα	ERROR: Nothing found with those parameters	βαμματα
