	Cases	Singular	Dual	Plural
0	Nominative	αγαθωσυνη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	αγαθωσυνη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	αγαθωσυνη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	αγαθωσυνη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
