	Cases	Singular	Dual	Plural
0	Nominative	ατιμωσις	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ατιμωσι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ατιμωσι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ατιμωσιν	ERROR: Nothing found with those parameters	ατιμωσις
4	Vocative	ατιμωσι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
