	Cases	Singular	Dual	Plural
0	Nominative	επηλῠσις	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	επηλυσι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	επηλυσι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	επηλῠσις
4	Vocative	επηλυσι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
