	Cases	Singular	Dual	Plural
0	Nominative	αποδημητης	ERROR: Nothing found with those parameters	αποδημηται
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	αποδημηται
2	Dative	αποδημηται	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	αποδημηται
