	Cases	Singular	Dual	Plural
0	Nominative	απονια	ERROR: Nothing found with those parameters	απονια
1	Genitive	απονια	ERROR: Nothing found with those parameters	απονια
2	Dative	απονια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	απονιαν	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	απονια	ERROR: Nothing found with those parameters	απονια
