	Cases	Singular	Dual	Plural
0	Nominative	γιγαρτον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	γιγαρτον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	γιγαρτον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	γιγαρτον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
