	Person	Singular	Dual	Plural
0	First	επιχειρω	NULL	επιχειρουμεν
1	Second	επιχειρεις	επιχειρειτον	επιχειρητε
2	Third	επιχειρει	επιχειρειτον	επιχειρουσι
