	Cases	Singular	Dual	Plural
0	Nominative	αργυροπεζ	ERROR: Nothing found with those parameters	αργυροπεζ
1	Genitive	αργυροπεζ	ERROR: Nothing found with those parameters	αργυροπεζ
2	Dative	αργυροπεζ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	αργυροπεζαν	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	αργυροπεζ	ERROR: Nothing found with those parameters	αργυροπεζ
