	Cases	Singular	Dual	Plural
0	Nominative	ειλη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ειλη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ειλη	ERROR: Nothing found with those parameters	ειληφ
3	Accusative	ειλην	ERROR: Nothing found with those parameters	ειλας
4	Vocative	ειλη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
