	Cases	Singular	Dual	Plural
0	Nominative	ατολμια	ERROR: Nothing found with those parameters	ατολμια
1	Genitive	ατολμια	ERROR: Nothing found with those parameters	ατολμια
2	Dative	ατολμια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ατολμιαν	ERROR: Nothing found with those parameters	ατολμιας
4	Vocative	ατολμια	ERROR: Nothing found with those parameters	ατολμια
