	Cases	Singular	Dual	Plural
0	Nominative	δακρῡμα	ERROR: Nothing found with those parameters	δακρυματα
1	Genitive	δακρῡμα	ERROR: Nothing found with those parameters	δακρυματα
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	δακρυμασι
3	Accusative	δακρῡμα	ERROR: Nothing found with those parameters	δακρυματα
4	Vocative	δακρῡμα	ERROR: Nothing found with those parameters	δακρυματα
