	Cases	Singular	Dual	Plural
0	Nominative	αργολις	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	αργολιδι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	αργολιδα	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
