	Cases	Singular	Dual	Plural
0	Nominative	βροχις	ERROR: Nothing found with those parameters	βροχεις
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	βροχεις
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	βροχις
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	βροχεις
