	Cases	Singular	Dual	Plural
0	Nominative	θησσα	ERROR: Nothing found with those parameters	θησσαι
1	Genitive	θησσα	ERROR: Nothing found with those parameters	θησσαι
2	Dative	θησσαι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	θησσαν	ERROR: Nothing found with those parameters	θησσας
4	Vocative	θησσα	ERROR: Nothing found with those parameters	θησσαι
