	Cases	Singular	Dual	Plural
0	Nominative	γηθος	ERROR: Nothing found with those parameters	γηθεα
1	Genitive	γηθος	ERROR: Nothing found with those parameters	γηθεα
2	Dative	γηθει	ERROR: Nothing found with those parameters	γηθοσυνησιν
3	Accusative	γηθος	ERROR: Nothing found with those parameters	γηθεα
4	Vocative	γηθος	ERROR: Nothing found with those parameters	γηθεα
