	Cases	Singular	Dual	Plural
0	Nominative	ανακτορον	ERROR: Nothing found with those parameters	ανακτορ
1	Genitive	ανακτορον	ERROR: Nothing found with those parameters	ανακτορ
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ανακτοροις
3	Accusative	ανακτορον	ERROR: Nothing found with those parameters	ανακτορ
4	Vocative	ανακτορον	ERROR: Nothing found with those parameters	ανακτορ
