	Cases	Singular	Dual	Plural
0	Nominative	ιχνεια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ιχνεια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ιχνειαις
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	ιχνεια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
