	Cases	Singular	Dual	Plural
0	Nominative	αερσιπος	ERROR: Nothing found with those parameters	αερσιποδες
1	Genitive	αερσιπος	ERROR: Nothing found with those parameters	αερσιποδες
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	αερσιποδας
4	Vocative	αερσιπος	ERROR: Nothing found with those parameters	αερσιποδες
