	Cases	Singular	Dual	Plural
0	Nominative	ενεσια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ενεσια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	εννεσιης
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	ενεσια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
