	Cases	Singular	Dual	Plural
0	Nominative	βᾰλᾰνειον	ERROR: Nothing found with those parameters	βαλανεια
1	Genitive	βᾰλᾰνειον	ERROR: Nothing found with those parameters	βαλανεια
2	Dative	βαλανειω	ERROR: Nothing found with those parameters	βαλανειοις
3	Accusative	βᾰλᾰνειον	ERROR: Nothing found with those parameters	βαλανεια
4	Vocative	βᾰλᾰνειον	ERROR: Nothing found with those parameters	βαλανεια
