	Person	Singular	Dual	Plural
0	First	επιδεικνυω	NULL	επιδεικνυμεν
1	Second	επιδεικνυς	NULL	επιδεικνυτε
2	Third	επιδεικνυσι	NULL	επιδεικνυσι
