	Cases	Singular	Dual	Plural
0	Nominative	διαπαρατρῐβη	ERROR: Nothing found with those parameters	διαπαρατριβαι
1	Genitive	διαπαρατρῐβη	ERROR: Nothing found with those parameters	διαπαρατριβαι
2	Dative	διαπαρατριβαι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	διαπαρατρῐβη	ERROR: Nothing found with those parameters	διαπαρατριβαι
