	Person	Singular	Dual	Plural
0	First	καταγιγνωσκω	NULL	καταγιγνωσκομεν
1	Second	καταγιγνωσκεις	NULL	καταγινωσκετε
2	Third	καταγινωσκει	NULL	καταγιγνωσκουσι
