	Person	Singular	Dual	Plural
0	First	πλεονεκτεω	NULL	πλεονεκτουμεν
1	Second	πλεονεκτης	NULL	πλεονεκτειτε
2	Third	πλεονεκτει	NULL	πλεονεκτουσι
