	Cases	Singular	Dual	Plural
0	Nominative	βρῑθοσυνη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	βρῑθοσυνη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	βριθοσυνη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	βρῑθοσυνη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
