	Cases	Singular	Dual	Plural
0	Nominative	βομβος	ERROR: Nothing found with those parameters	βομβοι
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	βομβοι
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	βομβοι
