	Cases	Singular	Dual	Plural
0	Nominative	αντιπηξ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	αντιπηξ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	αντιπηγ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	αντιπηγ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	αντιπηξ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
