	Cases	Singular	Dual	Plural
0	Nominative	ανοι	ERROR: Nothing found with those parameters	ανοι
1	Genitive	ανοι	ERROR: Nothing found with those parameters	ανοι
2	Dative	ανοι	ERROR: Nothing found with those parameters	ανοιαις
3	Accusative	ανοιαν	ERROR: Nothing found with those parameters	ανοιᾱς
4	Vocative	ανοι	ERROR: Nothing found with those parameters	ανοι
