	Cases	Singular	Dual	Plural
0	Nominative	ελξις	ERROR: Nothing found with those parameters	ελξεις
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ελξεις
2	Dative	ελξει	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ελξις
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ελξεις
