	Cases	Singular	Dual	Plural
0	Nominative	επικρᾰτησις	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	επικρατηση	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	επικρατησιν	ERROR: Nothing found with those parameters	επικρᾰτησις
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
