	Cases	Singular	Dual	Plural
0	Nominative	ευθῠβολια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ευθῠβολια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ευθυβολιαν	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	ευθῠβολια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
