	Cases	Singular	Dual	Plural
0	Nominative	αυξοσεληνον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	αυξοσεληνον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	αυξοσεληνον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	αυξοσεληνον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
