	Cases	Singular	Dual	Plural
0	Nominative	βηξ	ERROR: Nothing found with those parameters	βηχες
1	Genitive	βηξ	ERROR: Nothing found with those parameters	βηχες
2	Dative	βηχι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	βηχα	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	βηξ	ERROR: Nothing found with those parameters	βηχες
