	Person	Singular	Dual	Plural
0	First	μεταδιδωμι	NULL	μεταδιδομεν
1	Second	μεταδιδως	μεταδιδοτον	NULL
2	Third	μεταδιδοι	μεταδιδοτον	μεταδιδοασι
