	Person	Singular	Dual	Plural
0	First	υπολαμβανω	NULL	υπολαμβανομεν
1	Second	υπολαμβανεις	NULL	υπολαμβανετ
2	Third	υπολαμβανει	NULL	υπολαμβανουσι
