	Cases	Singular	Dual	Plural
0	Nominative	ελλοβιον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ελλοβιον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ελλοβιον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	ελλοβιον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
