	Cases	Singular	Dual	Plural
0	Nominative	εριον	ERROR: Nothing found with those parameters	ερι
1	Genitive	εριον	ERROR: Nothing found with those parameters	ερι
2	Dative	εριω	ERROR: Nothing found with those parameters	εριοις
3	Accusative	εριον	ERROR: Nothing found with those parameters	ερι
4	Vocative	εριον	ERROR: Nothing found with those parameters	ερι
