	Cases	Singular	Dual	Plural
0	Nominative	αρτῡμα	ERROR: Nothing found with those parameters	αρτυματα
1	Genitive	αρτῡμα	ERROR: Nothing found with those parameters	αρτυματα
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	αρτυμασι
3	Accusative	αρτῡμα	ERROR: Nothing found with those parameters	αρτυματα
4	Vocative	αρτῡμα	ERROR: Nothing found with those parameters	αρτυματα
