	Cases	Singular	Dual	Plural
0	Nominative	βᾰτις	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	βατ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	βατισιν
3	Accusative	βατιδα	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	βατ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
