	Cases	Singular	Dual	Plural
0	Nominative	εκλειψις	ERROR: Nothing found with those parameters	εκλειψεις
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	εκλειψεις
2	Dative	εκλειψη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	εκλειψιν	ERROR: Nothing found with those parameters	εκλειψις
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	εκλειψεις
