	Cases	Singular	Dual	Plural
0	Nominative	επιθωρᾱκιδιον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	επιθωρᾱκιδιον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	επιθωρᾱκιδιον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	επιθωρᾱκιδιον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
